Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
Random Forest,Huongthom,Basic+Zernike moments+LBP+GLCM,0.9226277372262773,0.923588262599263,0.9226277372262773,0.9226039884288091,0.9323741007194245
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+LBP+GIST,0.8547445255474453,0.8586687042957778,0.8547445255474453,0.8542510241192616,0.8327338129496402
Support Vector Machine,Huongthom,Basic+Zernike moments+LBP+GIST,0.9138686131386862,0.9142472584164697,0.9138686131386862,0.9138631062045537,0.9100719424460431
Random Forest,Huongthom,Basic+Zernike moments+LBP+GIST,0.8912408759124087,0.8914528477197617,0.8912408759124087,0.8912400067197345,0.9053956834532375
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+GLCM+GIST,0.8467153284671532,0.8560085749067974,0.8467153284671532,0.8455529827452972,0.8417266187050358
Support Vector Machine,Huongthom,Basic+Zernike moments+GLCM+GIST,0.927007299270073,0.9273932273848615,0.927007299270073,0.9270026323767405,0.9305755395683454
Random Forest,Huongthom,Basic+Zernike moments+GLCM+GIST,0.9145985401459854,0.91518303312652,0.9145985401459854,0.9145860264715145,0.9276978417266187
K-Nearest Neighbors,Huongthom,Basic+Color+LBP+GLCM,0.9510948905109489,0.9549043525626438,0.9510948905109489,0.9509680907443403,0.9453237410071942
Support Vector Machine,Huongthom,Basic+Color+LBP+GLCM,0.9562043795620438,0.959698710979966,0.9562043795620438,0.9561004733629439,0.9593525179856115
Random Forest,Huongthom,Basic+Color+LBP+GLCM,0.9591240875912409,0.9617577075642946,0.9591240875912409,0.9590491701893604,0.9622302158273381
K-Nearest Neighbors,Huongthom,Basic+Color+LBP+GIST,0.9291970802919708,0.9308517457215657,0.9291970802919708,0.9291044600781718,0.926978417266187
Support Vector Machine,Huongthom,Basic+Color+LBP+GIST,0.9401459854014599,0.9410809831559821,0.9401459854014599,0.9400989905959306,0.9428057553956835
Random Forest,Huongthom,Basic+Color+LBP+GIST,0.954014598540146,0.957373464901885,0.954014598540146,0.9539087734744189,0.9593525179856115
K-Nearest Neighbors,Huongthom,Basic+Color+GLCM+GIST,0.9233576642335767,0.9253091207823991,0.9233576642335767,0.9232403590659218,0.9215827338129496
Support Vector Machine,Huongthom,Basic+Color+GLCM+GIST,0.9445255474452555,0.9451458862350688,0.9445255474452555,0.9444947825379569,0.9467625899280575
Random Forest,Huongthom,Basic+Color+GLCM+GIST,0.9576642335766423,0.9607133923538712,0.9576642335766423,0.9575755817580637,0.9607913669064748
K-Nearest Neighbors,Huongthom,Basic+LBP+GLCM+GIST,0.8182481751824817,0.8259361810761797,0.8182481751824817,0.816984580335625,0.80863309352518
Support Vector Machine,Huongthom,Basic+LBP+GLCM+GIST,0.9124087591240876,0.9125097195831805,0.9124087591240876,0.9124106258615284,0.9122302158273381
Random Forest,Huongthom,Basic+LBP+GLCM+GIST,0.9014598540145985,0.9021238295303408,0.9014598540145985,0.90144142431357,0.9046762589928058
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+LBP,0.9591240875912409,0.9615566241374043,0.9591240875912409,0.9590542442335228,0.9521582733812949
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+LBP,0.9635036496350365,0.9659629724359101,0.9635036496350365,0.9634412894942166,0.9618705035971225
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+LBP,0.9686131386861314,0.9699686214597062,0.9686131386861314,0.9685815391348862,0.969064748201439
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+GLCM,0.954014598540146,0.9565142179169166,0.954014598540146,0.9539331954104843,0.9485611510791367
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+GLCM,0.9627737226277372,0.9651302491599886,0.9627737226277372,0.9627123655792137,0.9600719424460431
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+GLCM,0.9678832116788321,0.9696309873922381,0.9678832116788321,0.9678428978046562,0.968705035971223
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+GIST,0.9343065693430657,0.9353469491953667,0.9343065693430657,0.934249377458077,0.9262589928057554
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+GIST,0.9532846715328467,0.953657724285971,0.9532846715328467,0.953267736160345,0.9532374100719425
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+GIST,0.9613138686131387,0.9636618005649216,0.9613138686131387,0.9612501054058495,0.9651079136690648
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM,0.9547445255474453,0.9554873666479506,0.9547445255474453,0.9547161433725224,0.9535971223021582
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM,0.9817518248175182,0.9817761385490252,0.9817518248175182,0.9817509010015771,0.9780575539568345
Random Forest,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM,0.9525547445255474,0.9527823989327618,0.9525547445255474,0.9525543653475351,0.9654676258992806
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+LBP+GIST,0.8868613138686131,0.8877063433993408,0.8868613138686131,0.8867677101215478,0.8848920863309353
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+LBP+GIST,0.9423357664233577,0.9425608070639284,0.9423357664233577,0.9423353055762349,0.9482014388489208
Random Forest,Huongthom,Enhanced Color+Zernike moments+LBP+GIST,0.9408759124087591,0.9413089720239389,0.9408759124087591,0.9408712816517751,0.9496402877697842
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+GLCM+GIST,0.8832116788321168,0.8862740896153932,0.8832116788321168,0.8829175740216696,0.8776978417266188
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+GLCM+GIST,0.9437956204379562,0.9439192902893428,0.9437956204379562,0.9437966086384033,0.9514388489208633
Random Forest,Huongthom,Enhanced Color+Zernike moments+GLCM+GIST,0.9510948905109489,0.9518160364414686,0.9510948905109489,0.9510857439185866,0.9503597122302156
K-Nearest Neighbors,Huongthom,Enhanced Color+Color+LBP+GLCM,0.9503649635036496,0.9535797504120556,0.9503649635036496,0.9502542223909974,0.9525179856115107
Support Vector Machine,Huongthom,Enhanced Color+Color+LBP+GLCM,0.9576642335766423,0.960938199513382,0.9576642335766423,0.9575697779217333,0.9593525179856115
Random Forest,Huongthom,Enhanced Color+Color+LBP+GLCM,0.9598540145985401,0.9623907115428701,0.9598540145985401,0.9597829483742323,0.9625899280575538
K-Nearest Neighbors,Huongthom,Enhanced Color+Color+LBP+GIST,0.935036496350365,0.9359000906235413,0.935036496350365,0.9349881602812451,0.9327338129496402
Support Vector Machine,Huongthom,Enhanced Color+Color+LBP+GIST,0.9467153284671533,0.9473895552831416,0.9467153284671533,0.9466838728710939,0.9474820143884892
Random Forest,Huongthom,Enhanced Color+Color+LBP+GIST,0.9554744525547445,0.9590814358139219,0.9554744525547445,0.9553655939532232,0.960431654676259
K-Nearest Neighbors,Huongthom,Enhanced Color+Color+GLCM+GIST,0.9277372262773723,0.9289503004228786,0.9277372262773723,0.92766447382218,0.9255395683453237
Support Vector Machine,Huongthom,Enhanced Color+Color+GLCM+GIST,0.9510948905109489,0.9515042137674965,0.9510948905109489,0.9510757266070345,0.9517985611510792
Random Forest,Huongthom,Enhanced Color+Color+GLCM+GIST,0.9635036496350365,0.9659629724359101,0.9635036496350365,0.9634412894942166,0.960431654676259
K-Nearest Neighbors,Huongthom,Enhanced Color+LBP+GLCM+GIST,0.8613138686131386,0.8615809135592025,0.8613138686131386,0.8612635917260244,0.8482014388489209
Support Vector Machine,Huongthom,Enhanced Color+LBP+GLCM+GIST,0.9430656934306569,0.9432118655142158,0.9430656934306569,0.9430664214536042,0.9428057553956833
Random Forest,Huongthom,Enhanced Color+LBP+GLCM+GIST,0.9328467153284672,0.9333154560876535,0.9328467153284672,0.9328404180397845,0.9302158273381295
K-Nearest Neighbors,Huongthom,Zernike moments+Color+LBP+GLCM,0.9503649635036496,0.954291118636443,0.9503649635036496,0.9502325196384112,0.9442446043165467
Support Vector Machine,Huongthom,Zernike moments+Color+LBP+GLCM,0.948905109489051,0.9528169737875152,0.948905109489051,0.9487687702160117,0.953956834532374
Random Forest,Huongthom,Zernike moments+Color+LBP+GLCM,0.9605839416058394,0.9624688647237322,0.9605839416058394,0.9605302518016288,0.9651079136690648
K-Nearest Neighbors,Huongthom,Zernike moments+Color+LBP+GIST,0.927007299270073,0.9288941208963047,0.927007299270073,0.926899756509162,0.9241007194244604
Support Vector Machine,Huongthom,Zernike moments+Color+LBP+GIST,0.9357664233576642,0.936689734888783,0.9357664233576642,0.9357159899078281,0.942086330935252
Random Forest,Huongthom,Zernike moments+Color+LBP+GIST,0.9562043795620438,0.9590265620272372,0.9562043795620438,0.9561184854319861,0.9618705035971222
K-Nearest Neighbors,Huongthom,Zernike moments+Color+GLCM+GIST,0.9197080291970803,0.9220820033837076,0.9197080291970803,0.919560870014815,0.9172661870503598
Support Vector Machine,Huongthom,Zernike moments+Color+GLCM+GIST,0.9386861313868613,0.9395024971187093,0.9386861313868613,0.9386429655945744,0.9456834532374101
Random Forest,Huongthom,Zernike moments+Color+GLCM+GIST,0.954014598540146,0.957146515181496,0.954014598540146,0.9539151770988364,0.9618705035971222
K-Nearest Neighbors,Huongthom,Zernike moments+LBP+GLCM+GIST,0.8306569343065694,0.8423326589735705,0.8306569343065694,0.8289991975243646,0.8082733812949641
Support Vector Machine,Huongthom,Zernike moments+LBP+GLCM+GIST,0.8978102189781022,0.8982628926897686,0.8978102189781022,0.8977605259539565,0.8935251798561152
Random Forest,Huongthom,Zernike moments+LBP+GLCM+GIST,0.8854014598540146,0.8858730973940523,0.8854014598540146,0.8853418806560805,0.8992805755395683
K-Nearest Neighbors,Huongthom,Color+LBP+GLCM+GIST,0.9240875912408759,0.925797003004404,0.9240875912408759,0.9239841886549884,0.9183453237410072
Support Vector Machine,Huongthom,Color+LBP+GLCM+GIST,0.9328467153284672,0.933882742571182,0.9328467153284672,0.932788252512701,0.9388489208633093
Random Forest,Huongthom,Color+LBP+GLCM+GIST,0.9525547445255474,0.9563780717712431,0.9525547445255474,0.9524317298265988,0.9553956834532376
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP,0.9598540145985401,0.9620041113992691,0.9598540145985401,0.9597925690345305,0.953956834532374
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP,0.9656934306569344,0.9678753098979682,0.9656934306569344,0.9656409226295078,0.9625899280575538
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP,0.9722627737226277,0.9737066293370662,0.9722627737226277,0.9722335298446534,0.9705035971223023
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GLCM,0.9569343065693431,0.9594524647298933,0.9569343065693431,0.9568580718923582,0.9546762589928057
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GLCM,0.9656934306569344,0.9678753098979682,0.9656934306569344,0.9656409226295078,0.9615107913669064
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GLCM,0.9737226277372263,0.9748805280483535,0.9737226277372263,0.9736997509832309,0.9723021582733813
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GIST,0.9364963503649635,0.9374814884189206,0.9364963503649635,0.9364438114875784,0.9273381294964027
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GIST,0.9562043795620438,0.9564430912465447,0.9562043795620438,0.9561931738595865,0.9550359712230216
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GIST,0.964963503649635,0.9670487259016542,0.964963503649635,0.9649118831243978,0.9697841726618706
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9547445255474453,0.9553835936877287,0.9547445255474453,0.9547194278599125,0.9546762589928057
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.981021897810219,0.9810852722830063,0.981021897810219,0.9810201177433333,0.9784172661870503
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9562043795620438,0.9564637741842854,0.9562043795620438,0.9562036328718414,0.9633093525179856
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.8948905109489051,0.895928840925089,0.8948905109489051,0.8947895735394451,0.8949640287769783
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9430656934306569,0.9431329204385412,0.9430656934306569,0.9430671495013767,0.9489208633093525
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9416058394160584,0.9421691896013327,0.9416058394160584,0.9415983721320962,0.9474820143884892
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.8948905109489051,0.8966094551225471,0.8948905109489051,0.8947356493731933,0.8928057553956835
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9496350364963504,0.9497592539380572,0.9496350364963504,0.9496359220266213,0.9503597122302159
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9467153284671533,0.9472375191468697,0.9467153284671533,0.9467094515408182,0.9521582733812949
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Color+LBP+GLCM,0.9525547445255474,0.955675211553037,0.9525547445255474,0.9524521668480062,0.9535971223021583
Support Vector Machine,Huongthom,Basic+Enhanced Color+Color+LBP+GLCM,0.964963503649635,0.9672361412507399,0.964963503649635,0.9649078360064154,0.9622302158273381
Random Forest,Huongthom,Basic+Enhanced Color+Color+LBP+GLCM,0.9613138686131387,0.9634719110239439,0.9613138686131387,0.9612546574332748,0.9654676258992806
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Color+LBP+GIST,0.9328467153284672,0.9340107603699936,0.9328467153284672,0.9327822275390899,0.9302158273381295
Support Vector Machine,Huongthom,Basic+Enhanced Color+Color+LBP+GIST,0.9496350364963504,0.9501256107240394,0.9496350364963504,0.9496121839900779,0.9496402877697842
Random Forest,Huongthom,Basic+Enhanced Color+Color+LBP+GIST,0.9635036496350365,0.9657680203665604,0.9635036496350365,0.9634456625066825,0.9640287769784173
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Color+GLCM+GIST,0.9306569343065694,0.9317491445517676,0.9306569343065694,0.9305934915639142,0.9262589928057554
Support Vector Machine,Huongthom,Basic+Enhanced Color+Color+GLCM+GIST,0.9532846715328467,0.9535210907878094,0.9532846715328467,0.9532727187835587,0.953956834532374
Random Forest,Huongthom,Basic+Enhanced Color+Color+GLCM+GIST,0.9627737226277372,0.9651302491599886,0.9627737226277372,0.9627123655792137,0.9643884892086332
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+LBP+GLCM+GIST,0.8839416058394161,0.8853877988921874,0.8839416058394161,0.8837897850765912,0.869064748201439
Support Vector Machine,Huongthom,Basic+Enhanced Color+LBP+GLCM+GIST,0.9481751824817518,0.9482273962384784,0.9481751824817518,0.9481765355012821,0.9453237410071942
Random Forest,Huongthom,Basic+Enhanced Color+LBP+GLCM+GIST,0.9416058394160584,0.9420807433115963,0.9416058394160584,0.941600363512856,0.9341726618705035
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+Color+LBP+GLCM,0.9554744525547445,0.9583982244388817,0.9554744525547445,0.9553841951259133,0.9485611510791367
Support Vector Machine,Huongthom,Basic+Zernike moments+Color+LBP+GLCM,0.9642335766423358,0.9665986977550559,0.9642335766423358,0.9641746257525778,0.9633093525179856
Random Forest,Huongthom,Basic+Zernike moments+Color+LBP+GLCM,0.9678832116788321,0.9694669270931995,0.9678832116788321,0.9678461930795411,0.968705035971223
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+Color+LBP+GIST,0.9306569343065694,0.9323183246515457,0.9306569343065694,0.9305662237879005,0.9273381294964029
Support Vector Machine,Huongthom,Basic+Zernike moments+Color+LBP+GIST,0.948905109489051,0.9492731142513632,0.948905109489051,0.9488865864253774,0.9492805755395682
Random Forest,Huongthom,Basic+Zernike moments+Color+LBP+GIST,0.9605839416058394,0.9628317785982021,0.9605839416058394,0.9605213155072172,0.9654676258992806
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+Color+GLCM+GIST,0.9255474452554745,0.9275968773778993,0.9255474452554745,0.9254291515136325,0.9205035971223022
Support Vector Machine,Huongthom,Basic+Zernike moments+Color+GLCM+GIST,0.9525547445255474,0.9528217723774504,0.9525547445255474,0.9525414159207074,0.9514388489208633
Random Forest,Huongthom,Basic+Zernike moments+Color+GLCM+GIST,0.9613138686131387,0.9636618005649216,0.9613138686131387,0.9612501054058495,0.9654676258992806
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+LBP+GLCM+GIST,0.8627737226277372,0.869862674102049,0.8627737226277372,0.8619966368871479,0.8460431654676259
Support Vector Machine,Huongthom,Basic+Zernike moments+LBP+GLCM+GIST,0.9321167883211678,0.932339215195095,0.9321167883211678,0.9321162458049349,0.931654676258993
Random Forest,Huongthom,Basic+Zernike moments+LBP+GLCM+GIST,0.9167883211678832,0.9172457628437584,0.9167883211678832,0.9167805180058197,0.925179856115108
K-Nearest Neighbors,Huongthom,Basic+Color+LBP+GLCM+GIST,0.9291970802919708,0.9311803192810982,0.9291970802919708,0.9290887126608993,0.9244604316546763
Support Vector Machine,Huongthom,Basic+Color+LBP+GLCM+GIST,0.945985401459854,0.9465146181809475,0.945985401459854,0.9459591351470913,0.9464028776978417
Random Forest,Huongthom,Basic+Color+LBP+GLCM+GIST,0.9562043795620438,0.9592424683800169,0.9562043795620438,0.9561126707842036,0.9607913669064748
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GLCM,0.9569343065693431,0.9594524647298933,0.9569343065693431,0.9568580718923582,0.9532374100719425
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GLCM,0.9656934306569344,0.9678753098979682,0.9656934306569344,0.9656409226295078,0.9611510791366907
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GLCM,0.9686131386861314,0.9701206925350251,0.9686131386861314,0.9685785210275781,0.968705035971223
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GIST,0.9357664233576642,0.936689734888783,0.9357664233576642,0.9357159899078281,0.926978417266187
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GIST,0.9547445255474453,0.9550467770124396,0.9547445255474453,0.9547306295578998,0.9532374100719423
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GIST,0.964963503649635,0.9670487259016542,0.964963503649635,0.9649118831243978,0.964388489208633
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+GLCM+GIST,0.9306569343065694,0.9320187118363237,0.9306569343065694,0.9305804534330214,0.9255395683453237
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+GLCM+GIST,0.9554744525547445,0.9557440222682024,0.9554744525547445,0.9554619441717408,0.9546762589928057
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+GLCM+GIST,0.9642335766423358,0.9662244978856304,0.9642335766423358,0.9641828886467435,0.9679856115107913
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.8868613138686131,0.8891050056336649,0.8868613138686131,0.8866467480097006,0.8859712230215827
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.948905109489051,0.9491033137892069,0.948905109489051,0.948905109489051,0.9521582733812949
Random Forest,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9430656934306569,0.9434605227906736,0.9430656934306569,0.9430620532538577,0.9517985611510792
K-Nearest Neighbors,Huongthom,Enhanced Color+Color+LBP+GLCM+GIST,0.9328467153284672,0.933882742571182,0.9328467153284672,0.932788252512701,0.9244604316546763
Support Vector Machine,Huongthom,Enhanced Color+Color+LBP+GLCM+GIST,0.9510948905109489,0.9514285607907113,0.9510948905109489,0.9510785437128707,0.9525179856115109
Random Forest,Huongthom,Enhanced Color+Color+LBP+GLCM+GIST,0.9598540145985401,0.9625962122177043,0.9598540145985401,0.9597778783260227,0.9622302158273381
K-Nearest Neighbors,Huongthom,Zernike moments+Color+LBP+GLCM+GIST,0.9211678832116789,0.9233682722170209,0.9211678832116789,0.9210331853075082,0.9219424460431656
Support Vector Machine,Huongthom,Zernike moments+Color+LBP+GLCM+GIST,0.9386861313868613,0.9395024971187093,0.9386861313868613,0.9386429655945744,0.9449640287769785
Random Forest,Huongthom,Zernike moments+Color+LBP+GLCM+GIST,0.9576642335766423,0.9602882370390876,0.9576642335766423,0.957586640553266,0.9625899280575541
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GLCM,0.9591240875912409,0.9615566241374043,0.9591240875912409,0.9590542442335228,0.9532374100719425
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GLCM,0.9671532846715328,0.9691588507363647,0.9671532846715328,0.9671067344714991,0.9647482014388491
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GLCM,0.9744525547445255,0.9756824867719556,0.9744525547445255,0.9744291811024948,0.9669064748201437
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GIST,0.9408759124087591,0.941538686674073,0.9408759124087591,0.9408410096240906,0.9280575539568346
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GIST,0.9591240875912409,0.9592577730351453,0.9591240875912409,0.959117290276703,0.9550359712230216
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GIST,0.9664233576642336,0.9681646975912146,0.9664233576642336,0.9663812113412316,0.970503597122302
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GLCM+GIST,0.9372262773722628,0.9381534843111825,0.9372262773722628,0.9371769901371958,0.926978417266187
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GLCM+GIST,0.9583941605839416,0.9585513247320818,0.9583941605839416,0.9583863768320156,0.956115107913669
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+GLCM+GIST,0.9678832116788321,0.9696309873922381,0.9678832116788321,0.9678428978046562,0.9679856115107913
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.8934306569343066,0.8958086399031783,0.8934306569343066,0.8932216478844991,0.8924460431654676
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9496350364963504,0.9497194176955228,0.9496350364963504,0.9496362440479228,0.9517985611510792
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9518248175182482,0.9522245021029347,0.9518248175182482,0.9518217373686486,0.9510791366906475
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Color+LBP+GLCM+GIST,0.9321167883211678,0.9334841726324276,0.9321167883211678,0.9320419175712736,0.929136690647482
Support Vector Machine,Huongthom,Basic+Enhanced Color+Color+LBP+GLCM+GIST,0.9547445255474453,0.9549820910171771,0.9547445255474453,0.9547329463215727,0.9535971223021583
Random Forest,Huongthom,Basic+Enhanced Color+Color+LBP+GLCM+GIST,0.9635036496350365,0.9659629724359101,0.9635036496350365,0.9634412894942166,0.9636690647482015
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+Color+LBP+GLCM+GIST,0.9277372262773723,0.9297125196564235,0.9277372262773723,0.927626624262155,0.9226618705035972
Support Vector Machine,Huongthom,Basic+Zernike moments+Color+LBP+GLCM+GIST,0.954014598540146,0.9542222288040193,0.954014598540146,0.9540039359492386,0.9510791366906475
Random Forest,Huongthom,Basic+Zernike moments+Color+LBP+GLCM+GIST,0.9635036496350365,0.9655812410937562,0.9635036496350365,0.9634498782545808,0.9669064748201439
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GLCM+GIST,0.9328467153284672,0.9341463041195881,0.9328467153284672,0.9327759143607397,0.9255395683453237
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GLCM+GIST,0.9562043795620438,0.956385964444615,0.9562043795620438,0.9561952288041954,0.9550359712230214
Random Forest,Huongthom,Enhanced Color+Zernike moments+Color+LBP+GLCM+GIST,0.9613138686131387,0.9638598349493586,0.9613138686131387,0.9612453866151692,0.9654676258992805
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GLCM+GIST,0.9379562043795621,0.9388271512729996,0.9379562043795621,0.9379100407180431,0.926978417266187
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GLCM+GIST,0.9591240875912409,0.9592577730351453,0.9591240875912409,0.959117290276703,0.956115107913669
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+Color+LBP+GLCM+GIST,0.9708029197080292,0.9719521147999841,0.9708029197080292,0.9707775010924787,0.9679856115107913
K-Nearest Neighbors,Nep87,Basic,0.9704952581664911,0.9705003455786313,0.9704952581664911,0.9704934876301714,0.9651772186147186
Support Vector Machine,Nep87,Basic,0.982086406743941,0.9822512296081124,0.982086406743941,0.9820803123640329,0.9729707792207792
Random Forest,Nep87,Basic,0.982086406743941,0.9823351593425541,0.982086406743941,0.9820785186715635,0.9693344155844155
K-Nearest Neighbors,Nep87,Enhanced Color,0.8335089567966281,0.8367979021571333,0.8335089567966281,0.8333543463459504,0.8123701298701299
Support Vector Machine,Nep87,Enhanced Color,0.8756585879873551,0.8756790784319528,0.8756585879873551,0.8756649427067028,0.8596672077922077
Random Forest,Nep87,Enhanced Color,0.8514225500526871,0.8517346082337617,0.8514225500526871,0.8513045260958825,0.8461525974025974
K-Nearest Neighbors,Nep87,Zernike moments,0.9631190727081138,0.9643612250369533,0.9631190727081138,0.9630677408878454,0.9579044913419914
Support Vector Machine,Nep87,Zernike moments,0.9768177028451,0.9769431783190761,0.9768177028451,0.9768108990154136,0.9688189935064934
Random Forest,Nep87,Zernike moments,0.9789251844046365,0.979126650575516,0.9789251844046365,0.9789169829566787,0.9656994047619047
K-Nearest Neighbors,Nep87,Color,0.839831401475237,0.8599209554661754,0.839831401475237,0.8381550900495814,0.8331669372294372
Support Vector Machine,Nep87,Color,0.8977871443624869,0.8985329051187849,0.8977871443624869,0.8978000832014853,0.8747578463203463
Random Forest,Nep87,Color,0.8956796628029505,0.8969236955088267,0.8956796628029505,0.8956796628029505,0.8960565476190476
K-Nearest Neighbors,Nep87,LBP,0.702845100105374,0.7069374262969862,0.702845100105374,0.70028337390188,0.7172537878787879
Support Vector Machine,Nep87,LBP,0.7597471022128557,0.759786604346628,0.7597471022128557,0.7596011996433493,0.7546766774891774
Random Forest,Nep87,LBP,0.7270811380400422,0.7291506036322998,0.7270811380400422,0.7258198466667731,0.7219426406926407
K-Nearest Neighbors,Nep87,GLCM,0.9188619599578504,0.9190379446801058,0.9188619599578504,0.9188262316300231,0.9204788961038961
Support Vector Machine,Nep87,GLCM,0.9399367755532139,0.9400093002222668,0.9399367755532139,0.9399218194546519,0.9376366341991341
Random Forest,Nep87,GLCM,0.9251844046364595,0.9256613975869017,0.9251844046364595,0.9251249741333877,0.9204843073593073
K-Nearest Neighbors,Nep87,GIST,0.7102212855637513,0.717808503097025,0.7102212855637513,0.708756675524716,0.7032372835497835
Support Vector Machine,Nep87,GIST,0.8598524762908325,0.8601314591560643,0.8598524762908325,0.8598764463028284,0.8466747835497834
Random Forest,Nep87,GIST,0.9262381454162276,0.9263308862887366,0.9262381454162276,0.9262474860936275,0.9272348484848484
K-Nearest Neighbors,Nep87,Basic+Enhanced Color,0.9715489989462592,0.9715935210923152,0.9715489989462592,0.9715442555368843,0.9615449134199133
