Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
Random Forest,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+LBP+GLCM,0.9265486725663716,0.9265721847698756,0.9265486725663716,0.9265012535720416,0.9114260163065712
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+LBP+Edge,0.8716814159292036,0.8798707948502351,0.8716814159292036,0.8701161801308215,0.8581927676456317
Support Vector Machine,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+LBP+Edge,0.9433628318584072,0.943685407512841,0.9433628318584072,0.9432823622849168,0.9306295249783564
Random Forest,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+LBP+Edge,0.9238938053097344,0.9238938053097344,0.9238938053097344,0.9238938053097344,0.9040129006478864
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+GLCM+Edge,0.8725663716814159,0.8805819093546817,0.8725663716814159,0.8710388019060585,0.8686674087393327
Support Vector Machine,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+GLCM+Edge,0.9424778761061948,0.942755793246458,0.9424778761061948,0.9424014734458556,0.9341220233848028
Random Forest,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+GLCM+Edge,0.9292035398230089,0.929197342653876,0.9292035398230089,0.929174086760522,0.9131727411974008
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+LBP,0.8920353982300885,0.8999219979712477,0.8920353982300885,0.8908303991208922,0.8647429859862431
Support Vector Machine,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+LBP,0.950442477876106,0.9511113358617784,0.950442477876106,0.9503428666552108,0.9485201358563804
Random Forest,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+LBP,0.9247787610619468,0.9250789520721984,0.9247787610619468,0.924664803793865,0.9053200901903702
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+GLCM,0.8964601769911504,0.9034771292682804,0.8964601769911504,0.8954074630696142,0.8717222745478589
Support Vector Machine,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+GLCM,0.9557522123893806,0.955954392033719,0.9557522123893806,0.9557053008352796,0.9493906441761568
Random Forest,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+GLCM,0.9265486725663716,0.9268552562866904,0.9265486725663716,0.926437396645774,0.9096859510422316
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+Edge,0.8876106194690265,0.8968567079878251,0.8876106194690265,0.8861917043397259,0.8651749103328861
Support Vector Machine,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+Edge,0.9566371681415928,0.9570524279330588,0.9566371681415928,0.956571475128228,0.948517281730742
Random Forest,BC-15,Basic+Enhanced Color+Zernike moments+Hu moments+Edge,0.927433628318584,0.9277869329567144,0.927433628318584,0.927316742518526,0.9066301338584924
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.8973451327433628,0.9049960818148716,0.8973451327433628,0.8962407341535445,0.8773943735669911
Support Vector Machine,BC-15,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9486725663716814,0.9492145391715368,0.9486725663716814,0.9485798101500236,0.9528793370817518
Random Forest,BC-15,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9212389380530972,0.921937901788958,0.9212389380530972,0.9210557045954894,0.9044543387466584
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.8920353982300885,0.901229136461499,0.8920353982300885,0.8906954875455481,0.8725908801172094
Support Vector Machine,BC-15,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.947787610619469,0.948383059984116,0.947787610619469,0.9476880013212728,0.9493896928009438
Random Forest,BC-15,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9212389380530972,0.921450555166069,0.9212389380530972,0.9211343251797096,0.9105631189884976
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9061946902654868,0.914139154007258,0.9061946902654868,0.9051854984506528,0.8717203717974332
Support Vector Machine,BC-15,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9530973451327434,0.9534998195040744,0.9530973451327434,0.95302628942441,0.9528812398321774
Random Forest,BC-15,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9283185840707964,0.9286315605011828,0.9283185840707964,0.9282099894976832,0.9096869024174444
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Hu moments+LBP+GLCM,0.8814159292035398,0.8901951740169229,0.8814159292035398,0.8799442240254381,0.86648875950186
Support Vector Machine,BC-15,Basic+Enhanced Color+Hu moments+LBP+GLCM,0.9442477876106194,0.944948106948368,0.9442477876106194,0.9441299346331896,0.940233657752281
Random Forest,BC-15,Basic+Enhanced Color+Hu moments+LBP+GLCM,0.9203539823008848,0.9203836090220856,0.9203539823008848,0.9202962148326932,0.8996517966720894
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Hu moments+LBP+Edge,0.8743362831858407,0.8832717958976295,0.8743362831858407,0.8727226251953311,0.8638610611639125
Support Vector Machine,BC-15,Basic+Enhanced Color+Hu moments+LBP+Edge,0.9469026548672568,0.9474368463803318,0.9469026548672568,0.9468067001551967,0.9341191692591642
Random Forest,BC-15,Basic+Enhanced Color+Hu moments+LBP+Edge,0.9176991150442478,0.9176788406164016,0.9176991150442478,0.9176709105137072,0.9040148033983122
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Hu moments+GLCM+Edge,0.8920353982300885,0.8995102384994399,0.8920353982300885,0.8908738755752795,0.8625614826231317
Support Vector Machine,BC-15,Basic+Enhanced Color+Hu moments+GLCM+Edge,0.9469026548672568,0.9473312429008096,0.9469026548672568,0.9468171286720924,0.9363006726222756
Random Forest,BC-15,Basic+Enhanced Color+Hu moments+GLCM+Edge,0.9203539823008848,0.920469961321668,0.9203539823008848,0.9202695415035036,0.9031471492041746
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+LBP+GLCM+Edge,0.8814159292035398,0.8940840082344037,0.8814159292035398,0.8795125568523677,0.8599461521629514
Support Vector Machine,BC-15,Basic+Enhanced Color+LBP+GLCM+Edge,0.9424778761061948,0.942755793246458,0.9424778761061948,0.9424014734458556,0.9341210720095898
Random Forest,BC-15,Basic+Enhanced Color+LBP+GLCM+Edge,0.915929203539823,0.9159684158019628,0.915929203539823,0.9158613901300336,0.906633939359344
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.8327433628318585,0.842640531941259,0.8327433628318585,0.8300990258511434,0.833327625082056
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.9265486725663716,0.927412090383312,0.9265486725663716,0.9263617013901868,0.9153656610630666
Random Forest,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.8805309734513275,0.8816158278440149,0.8805309734513275,0.8801144011241135,0.8686816793675257
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.8584070796460177,0.8662882553870082,0.8584070796460177,0.8566498197318664,0.8438051203013958
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.9283185840707964,0.9291934324782212,0.9283185840707964,0.928136118224158,0.928445167489606
Random Forest,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.8938053097345132,0.8958364236856566,0.8938053097345132,0.8933092634040557,0.8739085347870347
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.8513274336283185,0.8619445285281008,0.8513274336283185,0.8490124429948717,0.83725014508472
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.9327433628318584,0.9338739554344248,0.9327433628318584,0.9325492403254104,0.921469684428842
Random Forest,BC-15,Basic+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.8840707964601769,0.8860773933767121,0.8840707964601769,0.8835130708172243,0.8712979612029189
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.8584070796460177,0.8689056660911031,0.8584070796460177,0.8562692503099656,0.8494791220709536
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.9309734513274336,0.9316653192809324,0.9309734513274336,0.9308202573393772,0.9293223354358726
Random Forest,BC-15,Basic+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.8831858407079646,0.8847059531532414,0.8831858407079646,0.8827035921406818,0.8800182664040872
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Zernike moments+LBP+Edge,0.8469026548672567,0.8580019396217068,0.8469026548672567,0.8444081817810866,0.8424874656315705
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Zernike moments+LBP+Edge,0.9309734513274336,0.9324310454463488,0.9309734513274336,0.9307412816118088,0.9219111225276138
Random Forest,BC-15,Basic+Skewness and Kurtosis+Zernike moments+LBP+Edge,0.8787610619469026,0.8796862664451743,0.8787610619469026,0.878368036988026,0.8673744898250421
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Zernike moments+GLCM+Edge,0.8592920353982301,0.8700713923226948,0.8592920353982301,0.8571344396749021,0.8560150697833719
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Zernike moments+GLCM+Edge,0.9309734513274336,0.9315458912768646,0.9309734513274336,0.930834707126901,0.931503838798984
Random Forest,BC-15,Basic+Skewness and Kurtosis+Zernike moments+GLCM+Edge,0.8884955752212389,0.8906659716740475,0.8884955752212389,0.8879433628318584,0.8752195298303699
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Hu moments+LBP+GLCM,0.831858407079646,0.8433206865497113,0.831858407079646,0.8289103826627555,0.8267850177431477
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Hu moments+LBP+GLCM,0.9123893805309734,0.9131613536240388,0.9123893805309734,0.9121663667184154,0.8992198723254464
Random Forest,BC-15,Basic+Skewness and Kurtosis+Hu moments+LBP+GLCM,0.8778761061946903,0.8783723685241404,0.8778761061946903,0.8775787140434249,0.8673659274481264
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Hu moments+LBP+Edge,0.8079646017699115,0.8178270524608856,0.8079646017699115,0.8046459464900922,0.8080162875436445
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Hu moments+LBP+Edge,0.9035398230088496,0.9050088368273989,0.9035398230088496,0.9031792032190749,0.8808897260990761
Random Forest,BC-15,Basic+Skewness and Kurtosis+Hu moments+LBP+Edge,0.8592920353982301,0.8606254888540774,0.8592920353982301,0.8586923998629705,0.8568979459809153
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+Hu moments+GLCM+Edge,0.8380530973451328,0.8469172306090578,0.8380530973451328,0.8357206195844705,0.8272169420897908
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+Hu moments+GLCM+Edge,0.9079646017699116,0.9083276049738254,0.9079646017699116,0.9077982802690076,0.9022690298826956
Random Forest,BC-15,Basic+Skewness and Kurtosis+Hu moments+GLCM+Edge,0.8778761061946903,0.8795147492625369,0.8778761061946903,0.8773391974068666,0.8678045114212594
K-Nearest Neighbors,BC-15,Basic+Skewness and Kurtosis+LBP+GLCM+Edge,0.8345132743362832,0.846869340997274,0.8345132743362832,0.8314851433104447,0.8193652424579729
Support Vector Machine,BC-15,Basic+Skewness and Kurtosis+LBP+GLCM+Edge,0.9053097345132743,0.9061667924370284,0.9053097345132743,0.9050473408214812,0.8992160668245951
Random Forest,BC-15,Basic+Skewness and Kurtosis+LBP+GLCM+Edge,0.8743362831858407,0.874916631908837,0.8743362831858407,0.8740023344494915,0.8669311489758446
K-Nearest Neighbors,BC-15,Basic+Zernike moments+Hu moments+LBP+GLCM,0.8469026548672567,0.8580019396217068,0.8469026548672567,0.8444081817810866,0.8320223382899983
Support Vector Machine,BC-15,Basic+Zernike moments+Hu moments+LBP+GLCM,0.9300884955752212,0.9312798176390198,0.9300884955752212,0.9298785411492082,0.9253950585571444
Random Forest,BC-15,Basic+Zernike moments+Hu moments+LBP+GLCM,0.879646017699115,0.882125179455313,0.879646017699115,0.8789798827886881,0.8756581138035029
K-Nearest Neighbors,BC-15,Basic+Zernike moments+Hu moments+LBP+Edge,0.8407079646017699,0.8547632719828702,0.8407079646017699,0.8375842274987835,0.8333304792076947
Support Vector Machine,BC-15,Basic+Zernike moments+Hu moments+LBP+Edge,0.9221238938053096,0.9242929430451554,0.9221238938053096,0.9217815171869872,0.9262703237529848
Random Forest,BC-15,Basic+Zernike moments+Hu moments+LBP+Edge,0.8823008849557522,0.887143094859909,0.8823008849557522,0.8813230458221224,0.8643224781421545
K-Nearest Neighbors,BC-15,Basic+Zernike moments+Hu moments+GLCM+Edge,0.8619469026548673,0.87080439831829,0.8619469026548673,0.8601137648049841,0.833327625082056
Support Vector Machine,BC-15,Basic+Zernike moments+Hu moments+GLCM+Edge,0.931858407079646,0.9330635048810366,0.931858407079646,0.9316537679555572,0.9271379779471224
Random Forest,BC-15,Basic+Zernike moments+Hu moments+GLCM+Edge,0.8858407079646018,0.8887752645034541,0.8858407079646018,0.8851570031155147,0.8747809458572366
K-Nearest Neighbors,BC-15,Basic+Zernike moments+LBP+GLCM+Edge,0.8504424778761062,0.8622218510778059,0.8504424778761062,0.847932327634053,0.838122556154922
Support Vector Machine,BC-15,Basic+Zernike moments+LBP+GLCM+Edge,0.9283185840707964,0.9296643450514608,0.9283185840707964,0.9280862116498548,0.9280160972686018
Random Forest,BC-15,Basic+Zernike moments+LBP+GLCM+Edge,0.879646017699115,0.8823558309511991,0.879646017699115,0.8789436362333715,0.8752223839560085
K-Nearest Neighbors,BC-15,Basic+Hu moments+LBP+GLCM+Edge,0.8238938053097346,0.8376183616852838,0.8238938053097346,0.8202978804597578,0.81020920740931
Support Vector Machine,BC-15,Basic+Hu moments+LBP+GLCM+Edge,0.8973451327433628,0.8985051881158049,0.8973451327433628,0.8969998547047412,0.8904919561225751
Random Forest,BC-15,Basic+Hu moments+LBP+GLCM+Edge,0.8725663716814159,0.8741413660086228,0.8725663716814159,0.8720061190332521,0.8682364357679024
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.8769911504424779,0.8862571675793693,0.8769911504424779,0.875384788261941,0.8691021872116144
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.952212389380531,0.952564730383122,0.952212389380531,0.9521444931778984,0.9459000485201358
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.9230088495575222,0.9234885547783956,0.9230088495575222,0.9228619680500126,0.9018333000352008
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.8690265486725663,0.8757382507992353,0.8690265486725663,0.8676174884027982,0.8551388532123184
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.9495575221238938,0.9498575392732542,0.9495575221238938,0.949490522867904,0.9419699175157692
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.9150442477876106,0.915021259025321,0.9150442477876106,0.9150212271600576,0.8952773734433123
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.8663716814159292,0.8735625431229551,0.8663716814159292,0.8648529966466991,0.8485933917477715
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.9486725663716814,0.9490130012350096,0.9486725663716814,0.948599640820706,0.9319329090199884
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.913274336283186,0.9133882117214892,0.913274336283186,0.913305448041484,0.892230118636489
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.8929203539823009,0.9038175522007328,0.8929203539823009,0.8914268323113282,0.883940786406751
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.9557522123893806,0.955838856574024,0.9557522123893806,0.9557201193514964,0.9550589376944372
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.9230088495575222,0.9233026478577062,0.9230088495575222,0.9228922109419558,0.9070715719572644
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+Edge,0.8787610619469026,0.8915571987047878,0.8787610619469026,0.8767856699653691,0.8734575829361342
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+Edge,0.950442477876106,0.9508847537997358,0.950442477876106,0.9503626534272862,0.948954914328662
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+Edge,0.9238938053097344,0.9239683794784774,0.9238938053097344,0.9238261054242316,0.911867454405343
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+GLCM+Edge,0.8761061946902655,0.8855606385793667,0.8761061946902655,0.8744610709788319,0.8651701534568218
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+GLCM+Edge,0.954867256637168,0.9551032297193548,0.954867256637168,0.954815447084601,0.9406617765980724
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Zernike moments+GLCM+Edge,0.9194690265486726,0.9194807423737432,0.9194690265486726,0.9194741614054704,0.8978936552787052
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+LBP+GLCM,0.868141592920354,0.8746391572355101,0.868141592920354,0.8667492203816642,0.8551388532123184
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+LBP+GLCM,0.9389380530973452,0.9391316946495718,0.9389380530973452,0.9388679578203424,0.9314990819229196
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+LBP+GLCM,0.9176991150442478,0.91778360451107,0.9176991150442478,0.9176189481564077,0.8935392109293984
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+LBP+Edge,0.8460176991150442,0.8550354284462474,0.8460176991150442,0.8438350974375749,0.8472928618317779
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+LBP+Edge,0.9283185840707964,0.92872181316976,0.9283185840707964,0.9281961423076828,0.9227702143448354
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+LBP+Edge,0.915929203539823,0.9159076453904617,0.915929203539823,0.9159003924602384,0.8900486152733776
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+GLCM+Edge,0.8495575221238938,0.852922306512838,0.8495575221238938,0.8484379359287255,0.838994015849911
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+GLCM+Edge,0.931858407079646,0.9320332346185572,0.931858407079646,0.9317801848140056,0.916667142354273
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+Hu moments+GLCM+Edge,0.9035398230088496,0.9039154389139143,0.9035398230088496,0.903607838201184,0.88481224610174
K-Nearest Neighbors,BC-15,Enhanced Color+Skewness and Kurtosis+LBP+GLCM+Edge,0.8362831858407079,0.8438653169658715,0.8362831858407079,0.8341452217874753,0.8346405228758169
Support Vector Machine,BC-15,Enhanced Color+Skewness and Kurtosis+LBP+GLCM+Edge,0.9176991150442478,0.9179737352142294,0.9176991150442478,0.9175744323862288,0.9066358421097696
Random Forest,BC-15,Enhanced Color+Skewness and Kurtosis+LBP+GLCM+Edge,0.8823008849557522,0.8822793259002542,0.8823008849557522,0.8822059461820472,0.862566239499196
K-Nearest Neighbors,BC-15,Enhanced Color+Zernike moments+Hu moments+LBP+GLCM,0.8858407079646018,0.8964222028520669,0.8858407079646018,0.8842484410591847,0.8599394925364615
Support Vector Machine,BC-15,Enhanced Color+Zernike moments+Hu moments+LBP+GLCM,0.947787610619469,0.9486415114433614,0.947787610619469,0.9476661412486952,0.9454652700478542
Random Forest,BC-15,Enhanced Color+Zernike moments+Hu moments+LBP+GLCM,0.9238938053097344,0.9245464888567376,0.9238938053097344,0.9237248991177748,0.8987793856018875
K-Nearest Neighbors,BC-15,Enhanced Color+Zernike moments+Hu moments+LBP+Edge,0.8814159292035398,0.893554601947971,0.8814159292035398,0.8795694485792428,0.8582013300225476
Support Vector Machine,BC-15,Enhanced Color+Zernike moments+Hu moments+LBP+Edge,0.9460176991150444,0.947006853427312,0.9460176991150444,0.945880286563872,0.9445909562272264
Random Forest,BC-15,Enhanced Color+Zernike moments+Hu moments+LBP+Edge,0.9079646017699116,0.9082426230126196,0.9079646017699116,0.9078163563649602,0.8961583468904302
K-Nearest Neighbors,BC-15,Enhanced Color+Zernike moments+Hu moments+GLCM+Edge,0.852212389380531,0.8578532438095556,0.852212389380531,0.8507097977147484,0.8346348146245397
Support Vector Machine,BC-15,Enhanced Color+Zernike moments+Hu moments+GLCM+Edge,0.9415929203539825,0.9417030699587594,0.9415929203539825,0.9415409646278984,0.9280018266404086
Random Forest,BC-15,Enhanced Color+Zernike moments+Hu moments+GLCM+Edge,0.9168141592920354,0.9168745032863648,0.9168141592920354,0.9167401617427644,0.8813130880688034
K-Nearest Neighbors,BC-15,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9008849557522124,0.9099629176328772,0.9008849557522124,0.8996968459269344,0.8686645546136941
Support Vector Machine,BC-15,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9486725663716814,0.9492145391715368,0.9486725663716814,0.9485798101500236,0.9489511088278104
Random Forest,BC-15,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9185840707964602,0.9189031557093984,0.9185840707964602,0.9184529306305416,0.9013937646868548
K-Nearest Neighbors,BC-15,Enhanced Color+Hu moments+LBP+GLCM+Edge,0.8654867256637168,0.8758539380743828,0.8654867256637168,0.863518411760795,0.8311489758445834
Support Vector Machine,BC-15,Enhanced Color+Hu moments+LBP+GLCM+Edge,0.936283185840708,0.9367706896331028,0.936283185840708,0.936168040186236,0.9266974912235636
Random Forest,BC-15,Enhanced Color+Hu moments+LBP+GLCM+Edge,0.9203539823008848,0.9206799111588616,0.9203539823008848,0.9202256930081386,0.888740474355681
K-Nearest Neighbors,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+LBP+GLCM,0.8451327433628318,0.8556674534781766,0.8451327433628318,0.8426842831955031,0.8276612343142012
Support Vector Machine,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+LBP+GLCM,0.9150442477876106,0.9159005748054968,0.9150442477876106,0.9148184796278254,0.9140499091436672
Random Forest,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+LBP+GLCM,0.8743362831858407,0.8769582855480049,0.8743362831858407,0.8736029143024907,0.8594990058129026
K-Nearest Neighbors,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+LBP+Edge,0.8336283185840708,0.8451931253127692,0.8336283185840708,0.8307113260031475,0.8237396656867502
Support Vector Machine,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+LBP+Edge,0.9079646017699116,0.91040217012355,0.9079646017699116,0.907508807416772,0.9022775922596112
Random Forest,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+LBP+Edge,0.8592920353982301,0.8615585233225894,0.8592920353982301,0.8584921740466296,0.8568950918552769
K-Nearest Neighbors,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+GLCM+Edge,0.8221238938053097,0.8291203254481332,0.8221238938053097,0.8198010247528787,0.8176242258184205
Support Vector Machine,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+GLCM+Edge,0.9123893805309734,0.9131613536240388,0.9123893805309734,0.9121663667184154,0.9061896471349336
Random Forest,BC-15,Skewness and Kurtosis+Zernike moments+Hu moments+GLCM+Edge,0.8646017699115044,0.8661683620166566,0.8646017699115044,0.8639880177828817,0.8581956217712703
K-Nearest Neighbors,BC-15,Skewness and Kurtosis+Zernike moments+LBP+GLCM+Edge,0.8504424778761062,0.8617303017420491,0.8504424778761062,0.848005680468229,0.8311489758445834
Support Vector Machine,BC-15,Skewness and Kurtosis+Zernike moments+LBP+GLCM+Edge,0.9203539823008848,0.921549462705436,0.9203539823008848,0.9201053571985416,0.9149280284651464
Random Forest,BC-15,Skewness and Kurtosis+Zernike moments+LBP+GLCM+Edge,0.8761061946902655,0.8781065726607279,0.8761061946902655,0.8754926253687315,0.8660444672774495
K-Nearest Neighbors,BC-15,Skewness and Kurtosis+Hu moments+LBP+GLCM+Edge,0.7991150442477876,0.8097550567127919,0.7991150442477876,0.7953348711248975,0.7857778919428033
Support Vector Machine,BC-15,Skewness and Kurtosis+Hu moments+LBP+GLCM+Edge,0.8761061946902655,0.8765915830594956,0.8761061946902655,0.8758044925078226,0.8669263920997802
Random Forest,BC-15,Skewness and Kurtosis+Hu moments+LBP+GLCM+Edge,0.8548672566371681,0.8554182987387063,0.8548672566371681,0.854448360702202,0.842482708755506
K-Nearest Neighbors,BC-15,Zernike moments+Hu moments+LBP+GLCM+Edge,0.8194690265486726,0.8306750485646449,0.8194690265486726,0.8162119928923666,0.8071571957264225
Support Vector Machine,BC-15,Zernike moments+Hu moments+LBP+GLCM+Edge,0.8929203539823009,0.8946429091321848,0.8929203539823009,0.8924640275686757,0.9014023270637704
Random Forest,BC-15,Zernike moments+Hu moments+LBP+GLCM+Edge,0.8610619469026549,0.8645449123028417,0.8610619469026549,0.8600513374749298,0.8625709963752606
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.8840707964601769,0.8927343178859415,0.8840707964601769,0.8826566868768112,0.8734623398121985
Support Vector Machine,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.9530973451327434,0.9534084122866524,0.9530973451327434,0.9530350475789282,0.948517281730742
Random Forest,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+LBP,0.9238938053097344,0.9240792344260044,0.9238938053097344,0.9237996406368604,0.910121680889726
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.8911504424778761,0.8992161398724219,0.8911504424778761,0.8899133681294303,0.8708498634776569
Support Vector Machine,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.9584070796460176,0.9586524597348618,0.9584070796460176,0.9583593335877696,0.9524417044838314
Random Forest,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+GLCM,0.931858407079646,0.9321031742062637,0.931858407079646,0.9317678993127826,0.9105564593620076
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.8823008849557522,0.8922494680110222,0.8823008849557522,0.8807119666046754,0.8669149755972259
Support Vector Machine,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.9601769911504424,0.9606050363620434,0.9601769911504424,0.960116660832046,0.948517281730742
Random Forest,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+Hu moments+Edge,0.9292035398230089,0.9293410689996808,0.9292035398230089,0.9291284813364477,0.9118712599061946
K-Nearest Neighbors,BC-15,Basic+Enhanced Color+Skewness and Kurtosis+Zernike moments+LBP+GLCM,0.8920353982300885,0.901229136461499,0.8920353982300885,0.8906954875455481,0.8782639305115545
