,area,length,width,aspect_ratio,major_axis_length,minor_axis_length,convex_hull_area,convex_hull_perimeter,mean_r,mean_g,mean_b,red_sqr,green_sqr,blue_sqr,texture_mean,texture_std,texture_uniformity,texture_third_moment
187,12915.0,240.0,72.0,3.3333333333333335,228.90185546875,39.534366607666016,13423.0,526.2159689664841,161.6139024390244,137.17819512195123,86.74107317073171,12.71274566877763,11.71230955541866,9.313488775466029,124.907317062738,33.85869481678187,0.03403309,16662.44006038411
188,12306.5,234.0,70.0,3.342857142857143,227.76463317871094,40.003108978271484,12802.0,514.8848541975021,171.09395102718406,146.18141730649512,92.59358788130318,13.080288644643284,12.090550744548203,9.622556203073234,133.0150444440951,30.668966024714003,0.034141675,13007.626897525715
189,11304.0,223.0,68.0,3.2794117647058822,214.63662719726562,37.63445281982422,11818.0,488.8273860216141,163.8859841457244,139.96829144881093,89.42716590768539,12.801796129673539,11.830819559473085,9.45659377935234,127.6049933960312,31.98317571556616,0.03169604,15666.838639194319
190,9918.5,222.15879821777344,59.69257354736328,3.7217158687504193,213.22882080078125,35.19122314453125,10279.0,480.4333561658859,164.9978931239226,143.09717167847793,93.29355806678159,12.845150568363245,11.962323005105569,9.658859045807718,130.71978512121132,30.459310409364996,0.035015132,13331.018140239343
191,8002.5,191.99996948242188,54.99999237060547,3.4909090202898923,187.27035522460938,31.929651260375977,8200.0,418.85384714603424,172.4674016497462,154.10509200507613,101.96732233502539,13.132684479943398,12.413907201404243,10.09788702328489,140.62278026301647,25.14624422976301,0.033928417,7185.138284378027
192,10849.5,217.0,67.0,3.2388059701492535,211.82574462890625,38.89935302734375,11285.0,478.792076587677,164.4318816953889,138.36085235211922,87.50366790870983,12.82309953542391,11.76268899325827,9.354339522847662,126.14595983672189,36.2505795295868,0.026091328,21914.028794673595
193,9554.5,206.0,64.0,3.21875,199.78463745117188,39.0797119140625,10243.0,455.6981749534607,167.2811140686879,143.8584691293904,95.37135622930597,12.933720039829527,11.994101430677931,9.765825936873235,132.04096644934907,35.75167659733384,0.0255267,1688.3416180885652
194,10578.5,225.0,63.0,3.5714285714285716,215.9541015625,34.687477111816406,11046.0,489.04702365398407,163.38847910080787,140.94766420793817,92.14933848495492,12.782350296436405,11.872138148115452,9.59944469669756,128.93086337797286,32.63667270143881,0.033886634,12403.243458496105
195,12187.0,236.2977294921875,69.52873992919922,3.3985619433461376,226.381591796875,37.36517333984375,12686.5,514.9940240383148,163.39162046239147,139.74877079192385,88.9017679673606,12.782473174718243,11.821538427460439,9.42877340736114,127.26080119686958,33.11884688881191,0.03222205,15764.910701737117
196,10529.5,217.0,67.0,3.2388059701492535,205.50430297851562,37.0109977722168,10894.0,473.65100383758545,159.58746121135502,135.46569359843696,89.75083323755891,12.632793088282378,11.63897304741432,9.473691637242522,124.56269374768817,37.5249800251115,0.024693668,17230.051277527215
197,7657.0,188.0,56.0,3.357142857142857,179.41946411132812,30.55080795288086,8019.0,411.39411067962646,168.6241230867347,150.15577168367346,97.96635841836735,12.985535148261496,12.253806416117135,9.89779563429996,136.6651790076794,27.97625605319728,0.033306077,7734.669758151384
198,9669.5,210.45472717285156,60.54176712036133,3.476190689222081,205.53231811523438,34.81074142456055,10010.0,460.34652411937714,159.25461038961038,137.37805194805196,91.17603896103896,12.619612133089129,11.720838363702997,9.548614504787539,126.07389522776066,35.335242059057364,0.028640494,8207.827452661295
